#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName,CBSSportsName,CBSSportsID
505,Mark Leiter Jr.,643410,643410,15551,9648,*0319c*,ATH,RP,RP,Leiter Jr.,Mark,Leiter Jr.,Mark,Mark Leiter Jr.,Mark Leiter P | ATH,2804924
506,Jeff McNeil,643446,643446,15362,10061,*0317o*,ATH,2B/OF,2B/OF,McNeil,Jeff,McNeil,Jeff,Jeff McNeil,"Jeff McNeil 2B,OF | ATH",2169895
507,Austin Pruitt,643493,643493,15290,9517,*0315n*,ATH,RP,RP,Pruitt,Austin,Pruitt,Austin,Austin Pruitt,Austin Pruitt P | ATH,2444516
508,Tyler Rogers,643511,643511,15541,10725,*0374m*,TOR,RP,RP,Rogers,Tyler,Rogers,Tyler,Tyler Rogers,Tyler Rogers P | TOR,2170031
509,Anderson Severino,644429,644429,,11303,*05r0t*,NYM,P,P,Severino,Anderson,Severino,Anderson,Anderson Severino,Anderson Severino P | NYM,0
510,Chadwick Tromp,644433,644433,16953,11085,*056c8*,ATL,C,C,Tromp,Chadwick,Tromp,Chadwick,Chadwick Tromp,Chadwick Tromp C | ATL,2227126
511,Sandy Alcantara,645261,645261,18684,9754,*03btv*,MIA,SP,SP,Alcantara,Sandy,Alcantara,Sandy,Sandy Alcantara,Sandy Alcantara P | MIA,2211794
512,Victor Robles,645302,645302,18363,9765,*03c65*,SEA,OF,OF,Robles,Victor,Robles,Victor,Victor Robles,Victor Robles OF | SEA,2211801
513,Ali Sanchez,645305,645305,18551,10752,*033lr*,NYY,C,C,Sanchez,Ali,Sánchez,Ali,Alí Sánchez,Ali Sanchez C | NYY,2766203
514,Jose Herrera,645444,645444,17040,11321,*05xz1*,TEX,C,C,Herrera,Jose,Herrera,Jose,Jose Herrera,Jose Herrera C | TEX,2211744
515,Mike Ford,645801,645801,15585,9929,*03mgg*,FA,1B,1B,Ford,Mike,,,,Mike Ford 1B | FA,2803830
516,Rafael Devers,646240,646240,17350,9708,*030uc*,SF,1B,1B,Devers,Rafael,Devers,Rafael,Rafael Devers,Rafael Devers 1B | SF,2165929
517,Enmanuel De Jesus,646241,646241,18554,11860,*05r0r*,DET,RP,RP,De Jesus,Enmanuel,De Jesus,Enmanuel,Enmanuel De Jesús,Enmanuel De Jesus P | DET,2822254
518,Jhonathan Diaz,646242,646242,20298,11291,*04oc6*,SEA,SP,SP,Diaz,Jhonathan,Díaz,Jhonathan,Jhonathan Díaz,Jhonathan Diaz P | SEA,2822412
519,Josh Naylor,647304,647304,18839,10255,*03pjd*,SEA,1B,1B,Naylor,Josh,Naylor,Josh,Josh Naylor,Josh Naylor 1B | SEA,2184448
520,Zach Pop,647315,647315,20185,11183,*03dv0*,PHI,RP,RP,Pop,Zach,Pop,Zach,Zach Pop,Zach Pop P | PHI,2837356
521,Michael Soroka,647336,647336,18383,9791,*03pjf*,ARI,SP,SP,Soroka,Michael,Soroka,Michael,Michael Soroka,Michael Soroka P | ARI,2207809
522,Abraham Toro,647351,647351,19844,10001,*041se*,KC,1B/3B,1B/3B,Toro,Abraham,Toro,Abraham,Abraham Toro,"Abraham Toro 1B,3B | KC",2921390
523,Luis Urias,649966,649966,16622,9922,*03o43*,ARI,2B/3B,2B/3B,Urias,Luis,,,,"Luis Urias 2B,3B | ARI",2227185
524,Luis Arraez,650333,650333,18568,10481,*03mew*,SF,1B,1B/2B,Arraez,Luis,Arraez,Luis,Luis Arraez,Luis Arraez 1B | SF,2821318
525,Eloy Jimenez,650391,650391,17484,9782,*030ud*,TOR,OF,OF,Jimenez,Eloy,Jiménez,Eloy,Eloy Jiménez,Eloy Jimenez OF | TOR,2167765
526,Willi Castro,650489,650489,17338,9856,*03btu*,COL,2B/3B/ OF,2B/3B/ OF,Castro,Willi,Castro,Willi,Willi Castro,"Willi Castro 2B,3B,OF | COL",2171637
527,Yandy Diaz,650490,650490,16578,9639,*03m6o*,TB,1B,1B,Diaz,Yandy,Díaz,Yandy,Yandy Díaz,Yandy Diaz 1B | TB,2121030
528,J.C. Mejia,650496,650496,20617,10471,*04o64*,MIL,RP,RP,Mejia,J.C.,,,,J.C. Mejia P | MIL,0
529,Bryan Abreu,650556,650556,16609,10381,*04tlv*,HOU,RP,RP,Abreu,Bryan,Abreu,Bryan,Bryan Abreu,Bryan Abreu P | HOU,3055522
530,Bryan De La Cruz,650559,650559,19600,11247,*03bud*,PHI,OF,OF,De La Cruz,Bryan,De La Cruz,Bryan,Bryan De La Cruz,Bryan De La Cruz OF | PHI,2822262
531,Michael King,650633,650633,19853,10289,*041wv*,SD,SP,SP,King,Michael,King,Michael,Michael King,Michael King P | SD,2918658
532,Aaron Civale,650644,650644,19479,10640,*041qr*,ATH,SP,SP,Civale,Aaron,Civale,Aaron,Aaron Civale,Aaron Civale P | ATH,2507332
533,Luis Rengifo,650859,650859,19858,9609,*03avk*,MIL,2B/3B,2B/SS/ 3B,Rengifo,Luis,Rengifo,Luis,Luis Rengifo,"Luis Rengifo 2B,3B | MIL",2772560
534,Genesis Cabrera,650893,650893,17490,10447,*040cf*,PHI,RP,RP,Cabrera,Genesis,Cabrera,Génesis,Génesis Cabrera,Genesis Cabrera P | PHI,2507521
535,Diego Castillo,650895,650895,17496,9903,*041me*,COL,RP,RP,Castillo,Diego,Castillo,Diego,Diego Castillo,Diego Castillo P | COL,2804217
536,Rene Pinto,650907,650907,19859,10950,*040fw*,PHI,C,C,Pinto,Rene,Pinto,René,René Pinto,Rene Pinto C | PHI,2825130
537,Cristopher Sanchez,650911,650911,20778,10770,*052c8*,PHI,SP,SP,Sanchez,Cristopher,Sánchez,Cristopher,Cristopher Sánchez,Cristopher Sanchez P | PHI,3151554
538,Daniel Duarte,650960,650960,17480,11351,*05y12*,NYM,RP,RP,Duarte,Daniel,Duarte,Daniel,Daniel Duarte,Daniel Duarte P | NYM,3152767
539,Yohel Pozo,650968,650968,18848,11262,*03yr2*,STL,C,C,Pozo,Yohel,Pozo,Yohel,Yohel Pozo,Yohel Pozo C | STL,2227767
540,Andruw Monasterio,655316,655316,19455,11797,*04vvy*,BOS,SS,2B/SS/ 3B,Monasterio,Andruw,Monasterio,Andruw,Andruw Monasterio,Andruw Monasterio SS | BOS,3095050
541,Manuel Rodriguez,655889,655889,20794,10778,*05ad7*,TB,RP,RP,Rodriguez,Manuel,Rodríguez,Manuel,Manuel Rodríguez,Manuel Rodriguez P | TB,3151014
542,Aneurys Zabala,656008,656008,20802,11491,*04akh*,LAA,RP,RP,Zabala,Aneurys,Zabala,Aneurys,Aneurys Zabala,Aneurys Zabala P | LAA,0
543,Riley Adams,656180,656180,19864,10850,*04azt*,WSH,C,C,Adams,Riley,Adams,Riley,Riley Adams,Riley Adams C | WAS,2836521
544,Charlie Barnes,656212,656212,19865,11133,,CHC,SP,SP,Barnes,Charlie,Barnes,Charlie,Charlie Barnes,Charlie Barnes P | CHC,0
545,Jalen Beeks,656222,656222,17192,9833,*03djb*,TEX,RP,RP,Beeks,Jalen,,,,Jalen Beeks P | TEX,2743312
546,Jake Bird,656234,656234,21267,11493,*04pqs*,NYY,RP,RP,Bird,Jake,Bird,Jake,Jake Bird,Jake Bird P | NYY,0
547,Scott Blewett,656240,656240,16427,10452,*03d7c*,STL,RP,RP,Blewett,Scott,Blewett,Scott,Scott Blewett,Scott Blewett P | STL,2167478
548,Sean Bouchard,656248,656248,21270,11497,*04ejn*,FA,OF,1B/OF,Bouchard,Sean,,,,Sean Bouchard OF | FA,2836632
549,Jeff Brigham,656257,656257,16631,10092,*03dbv*,CHC,RP,RP,Brigham,Jeff,Brigham,Jeff,Jeff Brigham,Jeff Brigham P | CHC,2986554
550,J.B. Bukauskas,656266,656266,20491,10221,*03dsj*,MIL,RP,RP,Bukauskas,J.B.,Bukauskas,J.B.,JB Bukauskas,J.B. Bukauskas P | MIL,2835067
551,Brock Burke,656271,656271,17968,10483,*03dap*,CIN,RP,RP,Burke,Brock,Burke,Brock,Brock Burke,Brock Burke P | CIN,3055543
552,Griffin Canning,656288,656288,19867,10209,*04eek*,SD,SP,SP,Canning,Griffin,Canning,Griffin,Griffin Canning,Griffin Canning P | SD,2836689
553,Dylan Cease,656302,656302,18525,10191,*03df2*,TOR,SP,SP,Cease,Dylan,Cease,Dylan,Dylan Cease,Dylan Cease P | TOR,2211754
554,Michael Chavis,656308,656308,17321,9818,*03d6t*,CIN,2B,2B,Chavis,Michael,Chavis,Michael,Michael Chavis,Michael Chavis 2B | CIN,2135257
555,Tucker Davidson,656353,656353,19871,10715,*04225*,PHI,RP,RP,Davidson,Tucker,Davidson,Tucker,Tucker Davidson,Tucker Davidson P | PHI,2910640
556,Tommy Doyle,656382,656382,21281,11081,*04ef7*,COL,RP,RP,Doyle,Tommy,Doyle,Tommy,Tommy Doyle,Tommy Doyle P | COL,2836823
557,Stuart Fairchild,656413,656413,20321,10963,*04eel*,CLE,OF,OF,Fairchild,Stuart,Fairchild,Stuart,Stuart Fairchild,Stuart Fairchild OF | CLE,2836854
558,Jack Flaherty,656427,656427,17479,9750,*03d6w*,DET,SP,SP,Flaherty,Jack,Flaherty,Jack,Jack Flaherty,Jack Flaherty P | DET,2135266
559,Stone Garrett,656448,656448,19273,11538,*03dgh*,FA,OF,OF,Garrett,Stone,,,,Stone Garrett OF | FA,2211204
560,Tyler Gilbert,656457,656457,17964,10819,*03qm3*,CHW,RP,RP,Gilbert,Tyler,Gilbert,Tyler,Tyler Gilbert,Tyler Gilbert P | CHW,3079502
561,Lucas Gilbreath,656458,656458,21290,11177,*04ei1*,COL,RP,RP,Gilbreath,Lucas,,,,Lucas Gilbreath P | COL,2836915
562,Kevin Ginkel,656464,656464,19876,10662,*03dpg*,ARI,RP,RP,Ginkel,Kevin,Ginkel,Kevin,Kevin Ginkel,Kevin Ginkel P | ARI,3085906
563,Tristan Gray,656484,656484,19877,10952,*04eme*,MIN,SS,2B/SS/ 3B,Gray,Tristan,Gray,Tristan,Tristan Gray,Tristan Gray SS | MIN,2836936
564,Foster Griffin,656492,656492,16432,10748,*03caf*,WSH,SP,SP,Griffin,Foster,Griffin,Foster,Foster Griffin,Foster Griffin P | WAS,0
565,Sam Hentges,656529,656529,18548,10326,*03dbu*,SF,RP,RP,Hentges,Sam,Hentges,Sam,Sam Hentges,Sam Hentges P | SF,3055496
566,Derek Hill,656537,656537,16947,10714,*03d6q*,CHW,OF,OF,Hill,Derek,Hill,Derek,Derek Hill,Derek Hill OF | CHW,2135254
567,Sam Hilliard,656541,656541,17954,10457,*03qs6*,FA,OF,OF,Hilliard,Sam,,,,Sam Hilliard OF | FA,2228436
568,Rhys Hoskins,656555,656555,16472,9725,*03de9*,CLE,1B,1B,Hoskins,Rhys,Hoskins,Rhys,Rhys Hoskins,Rhys Hoskins 1B | CLE,2211176
569,Tanner Houck,656557,656557,19879,11068,*03djk*,BOS,SP,SP,Houck,Tanner,Houck,Tanner,Tanner Houck,Tanner Houck P | BOS,2835078
570,Alex Jackson,656577,656577,17276,8963,*02yoi*,MIN,C,C,Jackson,Alex,Jackson,Alex,Alex Jackson,Alex Jackson C | MIN,2135245
571,Connor Joe,656582,656582,16572,10517,*03d6y*,SEA,1B/OF,1B/OF,Joe,Connor,Joe,Connor,Connor Joe,"Connor Joe 1B,OF | SEA",2135269
572,Mitch Keller,656605,656605,17594,9799,*03d7h*,PIT,SP,SP,Keller,Mitch,Keller,Mitch,Mitch Keller,Mitch Keller P | PIT,2167302
573,Gabe Klobosits,656620,656620,19881,11248,*03dww*,CHC,RP,RP,Klobosits,Gabe,Klobosits,Gabe,Gabe Klobosits,Gabe Klobosits P | CHC,0
574,Mark Kolozsvary,656627,656627,21304,11076,*04eid*,PHI,C,C,Kolozsvary,Mark,Kolozsvary,Mark,Mark Kolozsvary,Mark Kolozsvary C | PHI,2837095
575,Michael Kopech,656629,656629,17282,9779,*03d6v*,FA,RP,RP,Kopech,Michael,,,,Michael Kopech P | FA,2135265
576,Alex Lange,656638,656638,19883,11062,*03yui*,KC,RP,RP,Lange,Alex,Lange,Alex,Alex Lange,Alex Lange P | KC,2837106
577,Jacob Latz,656641,656641,21306,11266,*03div*,TEX,SP,SP,Latz,Jacob,Latz,Jacob,Jacob Latz,Jacob Latz P | TEX,2837111
578,Brock Lundquist,656668,656668,,10607,*04eha*,TOR,OF,OF,Lundquist,Brock,Lundquist,Brock,,Brock Lundquist OF | TOR,2837148
579,Corbin Martin,656686,656686,19884,10170,*04afj*,CHC,RP,RP,Martin,Corbin,Martin,Corbin,Corbin Martin,Corbin Martin P | CHC,2837174
580,Zach McKinstry,656716,656716,19392,9993,*0473m*,DET,SS/3B/ OF,SS/3B/ OF,McKinstry,Zach,McKinstry,Zach,Zach McKinstry,"Zach McKinstry 3B,SS,OF | DET",2794938
581,Trevor Megill,656730,656730,17722,10804,*03dau*,MIL,RP,RP,Megill,Trevor,Megill,Trevor,Trevor Megill,Trevor Megill P | MIL,2919567
582,Tylor Megill,656731,656731,21318,11227,*04ywk*,NYM,SP,SP,Megill,Tylor,Megill,Tylor,Tylor Megill,Tylor Megill P | NYM,2932933
583,Bryce Montes De Oca,656755,656755,21319,11561,*03dnu*,WSH,RP,RP,Montes De Oca,Bryce,Montes De Oca,Bryce,Bryce Montes de Oca,Bryce Montes De Oca P | WAS,2837253
584,Jordan Montgomery,656756,656756,16511,9646,*03dbo*,TEX,SP,SP,Montgomery,Jordan,Montgomery,Jordan,Jordan Montgomery,Jordan Montgomery P | TEX,2453275
585,Cedric Mullins,656775,656775,17929,10072,*03qr0*,TB,OF,OF,Mullins,Cedric,Mullins,Cedric,Cedric Mullins,Cedric Mullins OF | TB,2227731
586,Parker Mushinski,656786,656786,21324,11451,*04ei3*,COL,SP,SP,Mushinski,Parker,Mushinski,Parker,Parker Mushinski,Parker Mushinski P | COL,2837276
587,Ryan O’Hearn,656811,656811,16442,9824,*03dgq*,PIT,1B/OF,1B/OF,O’Hearn,Ryan,O’Hearn,Ryan,Ryan O’Hearn,"Ryan O’Hearn 1B,OF | PIT",2211177
588,Michael Petersen,656848,656848,20827,12107,*05xz4*,MIA,RP,RP,Petersen,Michael,Petersen,Michael,Michael Petersen,Michael Petersen P | MIA,29385927
589,David Peterson,656849,656849,20302,10181,*04g1x*,NYM,SP,SP,Peterson,David,Peterson,David,David Peterson,David Peterson P | NYM,2835074
590,Drew Rasmussen,656876,656876,25385,10807,*04eee*,TB,SP,SP,Rasmussen,Drew,Rasmussen,Drew,Drew Rasmussen,Drew Rasmussen P | TB,2837374
591,Jakson Reetz,656883,656883,17837,10967,*03dan*,SEA,C,C,Reetz,Jakson,Reetz,Jakson,Jakson Reetz,Jakson Reetz C | SEA,2167503
592,Sean Reid-Foley,656887,656887,17034,10074,*03d7a*,ATL,RP,RP,Reid-Foley,Sean,Reid-Foley,Sean,Sean Reid-Foley,Sean Reid-Foley P | ATL,2167361
593,Emmanuel Rivera,656896,656896,19890,11231,*03qvs*,FA,3B,1B/3B,Rivera,Emmanuel,,,,Emmanuel Rivera 3B | FA,2920200
594,Jared Robinson,656904,656904,,10594,*03dj3*,ATL,RP,RP,Robinson,Jared,Robinson,Jared,,Jared Robinson P | ATL,3103880
595,Ryder Ryan,656924,656924,19891,11837,*04aja*,LAD,RP,RP,Ryan,Ryder,Ryan,Ryder,Ryder Ryan,Ryder Ryan P | LAD,3081744
596,Tanner Scott,656945,656945,17586,9772,*03dfa*,LAD,RP,RP,Scott,Tanner,Scott,Tanner,Tanner Scott,Tanner Scott P | LAD,2223750
597,Pavin Smith,656976,656976,19892,10309,*04alq*,ARI,1B,1B,Smith,Pavin,Smith,Pavin,Pavin Smith,Pavin Smith 1B | ARI,2835059
598,Bennett Sousa,656986,656986,21345,10903,*04puc*,HOU,RP,RP,Sousa,Bennett,Sousa,Bennett,Bennett Sousa,Bennett Sousa P | HOU,2837541
599,Justin Steele,657006,657006,17312,10477,*03deg*,CHC,SP,SP,Steele,Justin,Steele,Justin,Justin Steele,Justin Steele P | CHC,2211224
600,Trey Supak,657022,657022,sa828707,10473,*03d7n*,TEX,RP,RP,Supak,Trey,Supak,Trey,Trey Supak,Trey Supak P | TEX,2167462
601,Lane Thomas,657041,657041,16939,10446,*03dei*,KC,OF,OF,Thomas,Lane,Thomas,Lane,Lane Thomas,Lane Thomas OF | KC,2731209
602,Ryan Thompson,657044,657044,16647,10960,*03duu*,ARI,RP,RP,Thompson,Ryan,Thompson,Ryan,Ryan Thompson,Ryan Thompson P | ARI,2801794
603,Cole Tucker,657061,657061,17326,9803,*03d6r*,FA,2B,2B,Tucker,Cole,,,,Cole Tucker 2B | FA,2135255
604,Alex Verdugo,657077,657077,17027,9757,*03d7g*,SD,OF,OF,Verdugo,Alex,Verdugo,Alex,Alex Verdugo,Alex Verdugo OF | SD,2167479
605,Forrest Wall,657088,657088,16496,8944,*03d6z*,FA,2B,2B,Wall,Forrest,,,,Forrest Wall 2B | FA,2135267
606,Jacob Webb,657097,657097,19274,10442,*04y76*,CHC,RP,RP,Webb,Jacob,Webb,Jacob,Jacob Webb,Jacob Webb P | CHC,3054660
607,Connor Wong,657136,657136,19896,10937,*04efi*,BOS,C,C,Wong,Connor,Wong,Connor,Connor Wong,Connor Wong C | BOS,2837704
608,Kyle Wright,657140,657140,19665,10093,*04aed*,CHC,SP,SP,Wright,Kyle,Wright,Kyle,Kyle Wright,Kyle Wright P | CHC,2835057
609,Julian Merryweather,657240,657240,16703,9859,*03deo*,MIN,RP,RP,Merryweather,Julian,Merryweather,Julian,Julian Merryweather,Julian Merryweather P | MIN,2824403
610,Brian O’Keefe,657247,657247,16680,10865,*03dg6*,SEA,C,C,O’Keefe,Brian,O’Keefe,Brian,Brian O’Keefe,Brian O’Keefe C | SEA,3089588
611,Glenn Otto,657248,657248,21366,11269,*04egl*,HOU,RP,RP,Otto,Glenn,Otto,Glenn,Glenn Otto,Glenn Otto P | HOU,2837316
612,Peter Strzelecki,657265,657265,21367,11481,*061mp*,MIL,RP,RP,Strzelecki,Peter,Strzelecki,Peter,Peter Strzelecki,Peter Strzelecki P | MIL,28869467
613,Logan Webb,657277,657277,17995,10480,*03dbm*,SF,SP,SP,Webb,Logan,Webb,Logan,Logan Webb,Logan Webb P | SF,3055542
614,Clarke Schmidt,657376,657376,19899,10165,*04ee7*,NYY,SP,SP,Schmidt,Clarke,Schmidt,Clarke,Clarke Schmidt,Clarke Schmidt P | NYY,2835068
615,Matt Gage,657424,657424,17381,11488,*03di1*,SF,RP,RP,Gage,Matt,Gage,Matt,Matt Gage,Matt Gage P | SF,2915698
616,Mike Baumann,657508,657508,20206,10924,*04efe*,NYM,RP,RP,Baumann,Mike,Baumann,Mike,Mike Baumann,Mike Baumann P | NYM,0
617,Brennan Bernardino,657514,657514,16835,11522,*061t3*,COL,RP,RP,Bernardino,Brennan,Bernardino,Brennan,Brennan Bernardino,Brennan Bernardino P | COL,2228480
618,Paul DeJong,657557,657557,18015,9666,*03qkh*,NYY,2B/SS/ 3B,2B/SS/ 3B,DeJong,Paul,DeJong,Paul,Paul DeJong,"Paul DeJong 2B,3B,SS | NYY",2211775
619,Caleb Ferguson,657571,657571,19349,10041,*043r7*,CIN,RP,RP,Ferguson,Caleb,Ferguson,Caleb,Caleb Ferguson,Caleb Ferguson P | CIN,2931288
620,Reed Garrett,657585,657585,16866,10511,*03dpt*,NYM,RP,RP,Garrett,Reed,Garrett,Reed,Reed Garrett,Reed Garrett P | NYM,2739980
621,Tim Hill,657612,657612,16814,9980,*04022*,NYY,RP,RP,Hill,Tim,Hill,Tim,Tim Hill,Tim Hill P | NYY,2791772
622,Jared Koenig,657649,657649,27517,11489,*05ylp*,MIL,RP,RP,Koenig,Jared,Koenig,Jared,Jared Koenig,Jared Koenig P | MIL,28862920
623,Ramon Laureano,657656,657656,17128,9919,*03dp8*,SD,OF,OF,Laureano,Ramon,Laureano,Ramón,Ramón Laureano,Ramon Laureano OF | SD,2224252
624,Vinny Nittoli,657697,657697,16754,11222,*05r0y*,BOS,RP,RP,Nittoli,Vinny,Nittoli,Vinny,Vinny Nittoli,Vinny Nittoli P | BOS,3093626
625,Antonio Nunez,657701,657701,,9969,*03dqt*,TEX,,,Nunez,Antonio,Nunez,Antonio,,,2824700
626,Michael Papierski,657709,657709,21386,10993,*03dpc*,FA,C,C,Papierski,Michael,,,,Michael Papierski C | FA,2837321
627,Joe Ryan,657746,657746,21390,10786,*04ps7*,MIN,SP,SP,Ryan,Joe,Ryan,Joe,Joe Ryan,Joe Ryan P | MIN,2933069
628,Connor Seabold,657756,657756,19695,11023,*03drx*,TOR,RP,RP,Seabold,Connor,Seabold,Connor,Connor Seabold,Connor Seabold P | TOR,2837489
629,Gavin Sheets,657757,657757,19901,10204,*04eej*,SD,OF,1B/OF,Sheets,Gavin,Sheets,Gavin,Gavin Sheets,Gavin Sheets OF | SD,2837507
630,Junior Fernandez,658551,658551,18496,10666,*03mo2*,ARI,RP,RP,Fernandez,Junior,Fernández,Junior,Junior Fernández,Junior Fernandez P | ARI,2211785
631,Edward Olivares,658668,658668,19698,9605,*04c8q*,TB,OF,OF,Olivares,Edward,Olivares,Edward,Edward Olivares,Edward Olivares OF | TB,2734289
632,Shohei Ohtani,660271,660271,19755,98100,*02yc4*,LAD,SP,SP,Ohtani,Shohei,Ohtani,Shohei,Shohei Ohtani,Shohei Ohtani P | LAD,2901324
633,Enoli Paredes,660600,660600,20447,10737,*04ywp*,BAL,RP,RP,Paredes,Enoli,Paredes,Enoli,Enoli Paredes,Enoli Paredes P | BAL,3094415
634,Alan Rangel,660604,660604,19524,11318,*04otv*,PHI,RP,RP,Rangel,Alan,Rangel,Alan,Alan Rangel,Alan Rangel P | PHI,2825293
635,Huascar Ynoa,660623,660623,20468,10214,*03gl9*,LAA,RP,RP,Ynoa,Huascar,Ynoa,Huascar,Huascar Ynoa,Huascar Ynoa P | LAA,3054661
636,Yonny Hernandez,660634,660634,19432,11121,*04yin*,NYM,2B,2B,Hernandez,Yonny,Hernandez,Yonny,Yonny Hernández,Yonny Hernandez 2B | NYM,2803312
637,Diego Castillo,660636,660636,19906,11319,*041me*,FA,2B,2B,Castillo,Diego,,,,Diego Castillo 2B | FA,2507361
638,Vidal Brujan,660644,660644,20536,9987,*03yxd*,NYM,2B,SS/3B/ OF,Brujan,Vidal,Bruján,Vidal,Vidal Bruján,Vidal Brujan 2B | NYM,2821712
639,Dermis Garcia,660650,660650,20926,10186,*03c8a*,FA,1B,1B,Garcia,Dermis,,,,Dermis Garcia 1B | FA,0
640,Ronald Acuna Jr.,660670,660670,18401,9775,*03wha*,ATL,OF,OF,Acuna Jr.,Ronald,Acuna Jr.,Ronald,Ronald Acuña Jr.,Ronald Acuna Jr. OF | ATL,2211777
641,Leandro Cedeno,660681,660681,sa873307,11618,*04gge*,SD,OF,OF,Cedeno,Leandro,,,,Leandro Cedeno OF | SD,2821944
642,Keibert Ruiz,660688,660688,19610,10263,*03rmz*,WSH,C,C,Ruiz,Keibert,Ruiz,Keibert,Keibert Ruiz,Keibert Ruiz C | WAS,2507339
643,Elehuris Montero,660707,660707,20543,10392,*03seg*,FA,1B,1B,Montero,Elehuris,,,,Elehuris Montero 1B | FA,2824484
644,Oscar Gonzalez,660757,660757,20970,10306,*03nrk*,FA,OF,OF,Gonzalez,Oscar,,,,Oscar Gonzalez OF | FA,2507497
645,Sandro Fabian,660758,660758,19910,12175,*03o3v*,FA,OF,OF,Fabian,Sandro,,,,Sandro Fabian OF | FA,2507505
646,Jose Suarez,660761,660761,19911,10470,*03nqc*,ATL,RP,RP,Suarez,Jose,Suarez,José,José Suarez,Jose Suarez P | ATL,2928771
647,Juan Yepez,660766,660766,18400,11302,*03ner*,TOR,DH,DH,Yepez,Juan,Yepez,Juan,Juan Yepez,Juan Yepez DH | TOR,26793415
648,Yerry De los Santos,660787,660787,21420,11476,*05gsw*,NYY,RP,RP,De los Santos,Yerry,De los Santos,Yerry,Yerry De los Santos,Yerry De los Santos P | NYY,26635145
649,Brusdar Graterol,660813,660813,20367,10152,*03zbj*,LAD,RP,RP,Graterol,Brusdar,Graterol,Brusdar,Brusdar Graterol,Brusdar Graterol P | LAD,2847302
650,Jesus Sanchez,660821,660821,19913,10236,*03nru*,TOR,OF,OF,Sanchez,Jesus,Sánchez,Jesús,Jesús Sánchez,Jesus Sanchez OF | TOR,2507366
651,Eduard Bazardo,660825,660825,20997,11165,*04mjn*,SEA,RP,RP,Bazardo,Eduard,Bazardo,Eduard,Eduard Bazardo,Eduard Bazardo P | SEA,2821477
652,Hoy Park,660829,660829,18027,11240,*03mky*,ATH,2B,2B,Park,Hoy,Park,Hoy,Hoy Park,Hoy Park 2B | ATH,0
653,Leo Rivas,660844,660844,21009,12081,*04ave*,SEA,2B,2B/SS,Rivas,Leo,Rivas,Leo,Leo Rivas,Leonardo Rivas 2B | SEA,0
654,Enyel De Los Santos,660853,660853,18403,10058,*03y4y*,HOU,RP,RP,De Los Santos,Enyel,De Los Santos,Enyel,Enyel De Los Santos,Enyel De Los Santos P | HOU,2211795
655,Jorge Alcala,660896,660896,19459,10701,*04ata*,TOR,RP,RP,Alcala,Jorge,Alcala,Jorge,Jorge Alcala,Jorge Alcala P | TOR,2821135
656,Francisco Perez,660906,660906,21018,11259,*04al9*,ATH,RP,RP,Perez,Francisco,Pérez,Francisco,Francisco Pérez,Francisco Perez P | ATH,2825028
657,Vladimir Gutierrez,661269,661269,19278,11161,*03mmw*,MIA,RP,RP,Gutierrez,Vladimir,,,,Vladimir Gutierrez P | MIA,2509404
658,William Contreras,661388,661388,20503,10364,*03yrz*,MIL,C,C,Contreras,William,Contreras,William,William Contreras,William Contreras C | MIL,2822087
659,Jhoan Duran,661395,661395,21029,10239,*04apj*,PHI,RP,RP,Duran,Jhoan,Duran,Jhoan,Jhoan Duran,Jhoan Duran P | PHI,2911279
660,Emmanuel Clase,661403,661403,21032,10661,*04ug5*,CLE,RP,RP,Clase,Emmanuel,Clase,Emmanuel,Emmanuel Clase,Emmanuel Clase P | CLE,3107591
661,Seth Martinez,661527,661527,21045,11293,*0420n*,BOS,RP,RP,Martinez,Seth,Martinez,Seth,Seth Martinez,Seth Martinez P | BOS,3158165
662,Brian Serven,661531,661531,19422,11473,*041rz*,ATH,C,C,Serven,Brian,Serven,Brian,Brian Serven,Brian Serven C | ATH,3088372
663,Luis Gil,661563,661563,21052,10760,*04s1h*,NYY,SP,SP,Gil,Luis,Gil,Luis,Luis Gil,Luis Gil P | NYY,2829343
664,Daulton Varsho,662139,662139,19918,10180,*04efa*,TOR,OF,OF,Varsho,Daulton,Varsho,Daulton,Daulton Varsho,Daulton Varsho OF | TOR,2837630
665,Andres Munoz,662253,662253,20373,10134,*0403o*,SEA,RP,RP,Munoz,Andres,Muñoz,Andrés,Andrés Muñoz,Andres Munoz P | SEA,2910638
666,Robert Suarez,663158,663158,30115,11407,*05r01*,ATL,RP,RP,Suarez,Robert,Suarez,Robert,Robert Suarez,Robert Suarez P | ATL,26861461
667,Nick Hernandez,663321,663321,19281,11866,*041ue*,ATH,RP,RP,Hernandez,Nick,Hernandez,Nick,Nick Hernandez,Nick Hernandez P | ATH,2791374
668,Jahmai Jones,663330,663330,18872,10223,*03pp6*,DET,OF,OF,Jones,Jahmai,Jones,Jahmai,Jahmai Jones,Jahmai Jones OF | DET,2211211
669,Matt Waldron,663362,663362,25550,11815,*051e5*,SD,SP,SP,Waldron,Matt,Waldron,Matt,Matt Waldron,Matt Waldron P | SD,27022499
670,Blake Perkins,663368,663368,19921,11719,*03pp5*,MIL,OF,OF,Perkins,Blake,Perkins,Blake,Blake Perkins,Blake Perkins OF | MIL,2449457
